,ref_id,client_division,description,vendor,contract_value,contract_date,type,date_won,currency
1269,9222,City Planning,"Amendment - for the provision of hosting,and Maintaining the SmartTrack website from January 1, 2018 to December 31, 2019",oxner christopher,1278.0,05/01/2018,non-competitive,,CAD
1270,9219,"Parks, Forestry & Recreation","For the provision of Collection, Removal, Shredding and Recycling of Confidential Paper from the City of,Toronto",cascades recovery inc,2500.0,04/27/2018,non-competitive,,CAD
1271,9214,Court Services,"For the provision of Collection, Removal, Shredding and Recycling of Confidential Paper from the City of,Toronto",cascades recovery inc,3102.0,04/27/2018,non-competitive,,CAD
1272,9114,"Parks, Forestry & Recreation",For the provision of replacement exclusive parts for the existing equipment in children playground in City of Toronto,kompan inc,20000.0,04/27/2018,non-competitive,,CAD
1273,9113,"Parks, Forestry & Recreation",For the provision of replacement exclusive parts for the existing equipment in children playground in City of Toronto,henderson recreation equipment limited,25000.0,04/27/2018,non-competitive,,CAD
1274,9112,"Parks, Forestry & Recreation",For the provision of replacement exclusive parts for the existing equipment in children playground in City of Toronto,abc recreation ltd,40000.0,04/27/2018,non-competitive,,CAD
1275,9111,"Parks, Forestry & Recreation",For the provision of replacement exclusive parts for the existing equipment in children playground in City of Toronto,ksl design ltd,60000.0,04/27/2018,non-competitive,,CAD
1276,9110,"Parks, Forestry & Recreation",For the provision of replacement exclusive parts for the existing equipment in children playground in City of Toronto,,140000.0,04/27/2018,non-competitive,,CAD
1277,9215,"Shelter, Support & Housing Administration","For the provision of Collection, Removal, Shredding and Recycling of Confidential Paper from the City of,Toronto",cascades recovery inc,1567.5,04/27/2018,non-competitive,,CAD
1278,GM23.11,Information & Technology,"For the provision of new Oracle licenses from January 1, 2018 to December 31, 2022.",oracle canada ulc,5000000.0,04/24/2018,non-competitive,,CAD
1279,9192,Toronto Water,"For the provision of emergency repairs to the exterior of Scarborough Reservoir located at 11-21 Fishleigh Dr., Scarborough",ainsworth inc,162291.2,04/20/2018,non-competitive,,CAD
1280,9176,Transportation Services,Services have been rendered.  For the provision of obtaining certified corporate profile reports.,cyberbahn thomas reuters,631.52,04/18/2018,non-competitive,,CAD
1281,9185,Public Health,"For the provision of the service to coordinate the Toronto Indigenous Health Advisory Circle's (""TIHAC""),implementation of the Toronto Indigenous Health Strategy (""TIHS"").",,210000.0,04/16/2018,non-competitive,,CAD
1282,9211,Employment & Social Services,"For the provision of Collection, Removal, Shredding and Recycling of Confidential Paper from the City of,Toronto",cascades recovery inc,13633.0,04/13/2018,non-competitive,,CAD
1283,9200,Information & Technology,For the provision of SAP Learning Hub Business & Profession edition licenses,,197166.0,04/03/2018,non-competitive,,CAD
1284,GM8.8,Human Resources,Renewal - for the provision of the annual renewal of the 2018 IDSM Support and Maintenance,quatro group software systems inc,102679.0,03/29/2018,non-competitive,,CAD
1285,9097,Real Estate Services,"For the provision of auditing financial information for Union station covering the period from January 1, 2010 to December 31, 2015.",rsm canada llp,78000.0,03/28/2018,non-competitive,,CAD
1286,GM12.5,Toronto Water,For the provision of proprietary geographic information system (GIS) software licenses,,32153.0,03/27/2018,non-competitive,,CAD
1287,GM8.8,Information & Technology,"Renewal - for the SAS Software Support and,Maintenance (for an additional component) for the period of January 1, 2018 to December 31, 2018",,11794.0,03/26/2018,non-competitive,,CAD
1288,GM12.5,Transportation Services,For the provision of proprietary geographic information system (GIS) software licenses,,18589.0,03/26/2018,non-competitive,,CAD
1289,GM8.8,Toronto Water,"The line item 30 was added for the support and maintenance for BPMS Administrator 7 software.  The value increased $820 from $330 to $1,150, all in accordance with the terms and conditions dated March 12, 2018 and invoice #1782 covering the period from January 1, 2018 to December 31, 2018.",bpms software,820.0,03/21/2018,non-competitive,,CAD
1290,9171,Emergency Medical Services,For the provision of three specialized desk units for Toronto Paramedic Services.,bramic creative business products,98170.38,03/20/2018,non-competitive,,CAD
1291,8937,"Shelter, Support & Housing Administration",Amendment - Amount increase and expiry date extension for the provision of receivership services required for Jarvis George Housing Co-operative Inc,,111750.0,03/20/2018,non-competitive,,CAD
1292,9147,Long-Term Care Homes & Services,"For the provision of supply and delivery of all labour, equipment and replacement parts as required for the maintenance of the installation of Liquitech Copper Silver Ionization System on domestic hot water loops at various Long-Term Care Homes & Services (LTCHS) within City of Toronto",liquitech inc,163764.0,03/20/2018,non-competitive,,CAD
1293,9181,Economic Development & Culture,For the provision of the services for a study for film studio infrastructure in the Port Lands and South of Eastern Area.,n barry lyon consultants ltd,7500.0,03/20/2018,non-competitive,,CAD
1294,9146,Facilities Design & Construction,"For the provision of professional consulting services and contract administration for Switchgear,replacement and commissioning at Union Station located at 65 Front St East, Toronto, Ontario.",hh angus and associates ltd,74690.04,03/16/2018,non-competitive,,CAD
1295,9140,Facilities Design & Construction,Services have been rendered.  For the provision of parking accommodations at the Metro Centre garage.,imperial parking canada,25195.96,03/15/2018,non-competitive,,CAD
1296,GM8.8,Fire Services,"Renewal - for the annual software,support and maintenance of the SW application license",,407394.57,03/07/2018,non-competitive,,CAD
1297,GM12.6,311 Toronto,"Amendment - for Squiz Matrix configuration,for Webtrends JavaScript upgrade",verint americas inc,11875.0,03/07/2018,non-competitive,,CAD
1298,GM23.9,Economic Development & Culture,For the provision of Technical Support and Maintenance at a VIP/GOLD Level,minisis inc,7500.0,03/02/2018,non-competitive,,CAD
1299,9165,Toronto Water,"For the non-exclusive supply of predictive maintenance services including all labour, materials, tools transportation and mileage (including sample collection), equipment and any incidentals necessary to perform Vibration Analysis, Infrared Thermography, Oil Analysis, Motor Current Analysis, Ultrasound,Analysis, or any other predictive technology, as well as onsite training to the City's Toronto Water Division",lakeside process controls ltd,90000.0,03/01/2018,non-competitive,,CAD
1300,9132,Information & Technology,For the provision of SkillCheck online testing system access and IKM online IT testing system access,symphony talent,88507.5,02/28/2018,non-competitive,,CAD
1301,9169,Information & Technology,For the provision of CheckMarket e-Survey tool for a five (5) year period,checkmarket,60525.0,02/27/2018,non-competitive,,CAD
1302,GM12.5,Toronto Water,For the provision of proprietary geographic information system (GIS) software licenses,,2815.0,02/22/2018,non-competitive,,CAD
1303,9154,Municipal Licensing & Standards,"For the provision of consulting services to conduct a review of the service delivery model for Toronto Building, City Planning and Municipal Licensing & Standards divisions",deloitte llp,385000.0,02/16/2018,non-competitive,,CAD
1304,9163,Environment & Energy Office,"For the provision of Smart Commute Services for Scarborough and Etobicoke South,AMENDMENT # 2 - July 2, 2019,Added line 30 in the amount of $2,500.00 to cover the reimbursement of Direct Expenses.  And added line 40 in the amount of $500.00 with tax code PO to pay outstanding invoices.,Amendment 1: November 6, 2018,INTERNAL AMENDMENT,Reduce Item 010 quantity by $400.00 from $118,155.00 to $117,755.00, create Item 020 for $400.00 with tax code P0 in order to pay outstanding invoices.",urban trans consultants inc,121155.0,02/14/2018,non-competitive,,CAD
1305,GM22.11,"Parks, Forestry & Recreation",For the provision of the supply and maintenance of the ski lifts at North York Ski and Snowboard Centre in Earl Bales Park and Don Valley Golf Course.,leitnerpoma canada inc,27322.0,02/12/2018,non-competitive,,CAD
1306,PW22.4,Solid Waste Management Services,For the provision of processing the Source Separate Organics (SSO).,cornerstone renewables inc,866750.0,02/12/2018,non-competitive,,CAD
1307,GM8.5,City Clerk's Office,"To add the amount of $57,000.00, net of all taxes.  Line item 050 (Functional solution design for SP document and record management and site provisioning, customization) and line item 070 (full/consolidated functional solution design) was removed. The total value of the purchase order decreased from $787,919.00 to $696,499.00, net of all taxes.",open text corporation,696499.0,02/08/2018,non-competitive,,CAD
1308,GM8.8,Revenue Services,"Renewal - For the provision of the 2018 annual,software support and maintenance.",styleus corporation,705.93,02/02/2018,non-competitive,,CAD
